DELETE	/api/v1/admin/allowed-ip-ranges/{var}	repo/server/src/test/java/com/meridian/AllowedIpRangeApiTest.java
DELETE	/api/v1/admin/recycle-bin/courses/00000000-0000-0000-0000-000000000001	repo/server/src/test/java/com/meridian/RecycleBinApiTest.java
DELETE	/api/v1/courses/{var}	repo/server/src/test/java/com/meridian/CourseAuthoringApiTest.java
DELETE	/api/v1/reports/schedules/{var}	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
DELETE	/api/v1/sessions/{var}	repo/server/src/test/java/com/meridian/AttemptDraftApiTest.java
DELETE	{var}	repo/server/src/test/java/com/meridian/AllowedIpRangeApiTest.java
DELETE	{var}	repo/server/src/test/java/com/meridian/CourseAuthoringApiTest.java
DELETE	{var}	repo/server/src/test/java/com/meridian/RecycleBinApiTest.java
DELETE	{var}/schedules/{var}	repo/server/src/test/java/com/meridian/ReportApiTest.java
GET	/api/v1/admin/allowed-ip-ranges	repo/server/src/test/java/com/meridian/AllowedIpRangeApiTest.java
GET	/api/v1/admin/anomalies	repo/server/src/test/java/com/meridian/AnomalyApiTest.java
GET	/api/v1/admin/approvals	repo/server/src/test/java/com/meridian/ApprovalApiTest.java
GET	/api/v1/admin/approvals	repo/server/src/test/java/com/meridian/OrgScopeApiTest.java
GET	/api/v1/admin/audit	repo/server/src/test/java/com/meridian/OrgScopeApiTest.java
GET	/api/v1/admin/backups	repo/server/src/test/java/com/meridian/BackupApiTest.java
GET	/api/v1/admin/backups	repo/server/src/test/java/com/meridian/OrgScopeApiTest.java
GET	/api/v1/admin/notification-templates	repo/server/src/test/java/com/meridian/TemplateApiTest.java
GET	/api/v1/admin/recycle-bin	repo/server/src/test/java/com/meridian/RecycleBinApiTest.java
GET	/api/v1/admin/users	repo/server/src/test/java/com/meridian/AdminUserApiTest.java
GET	/api/v1/admin/users	repo/server/src/test/java/com/meridian/OrgScopeApiTest.java
GET	/api/v1/admin/users	repo/server/src/test/java/com/meridian/SensitiveDataApiTest.java
GET	/api/v1/analytics/item-stats	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
GET	/api/v1/analytics/item-stats	repo/server/src/test/java/com/meridian/OrgIsolationContentApiTest.java
GET	/api/v1/analytics/mastery-trends	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
GET	/api/v1/analytics/mastery-trends	repo/server/src/test/java/com/meridian/OrgIsolationContentApiTest.java
GET	/api/v1/analytics/weak-knowledge-points	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
GET	/api/v1/analytics/weak-knowledge-points	repo/server/src/test/java/com/meridian/OrgIsolationContentApiTest.java
GET	/api/v1/analytics/wrong-answers	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
GET	/api/v1/analytics/wrong-answers	repo/server/src/test/java/com/meridian/OrgIsolationContentApiTest.java
GET	/api/v1/courses/{var}	repo/server/src/test/java/com/meridian/ClassificationApiTest.java
GET	/api/v1/courses/{var}	repo/server/src/test/java/com/meridian/NoMockAuthCoverageApiTest.java
GET	/api/v1/courses/{var}/activities	repo/server/src/test/java/com/meridian/ClassificationApiTest.java
GET	/api/v1/courses/{var}/assessment-items	repo/server/src/test/java/com/meridian/ClassificationApiTest.java
GET	/api/v1/courses/{var}/cohorts	repo/server/src/test/java/com/meridian/ClassificationApiTest.java
